exerciseId,name,gifUrl,targetMuscles,secondaryMuscles,instructions,imageUrl,workout_type,met,bodyPartMajor,bodyPartMinor,equipmentCategory,equipmentDetail,equipmentOriginalDetail
1LVFcEn,카프 스트레치 위드 로프,https://static.exercisedb.dev/media/1LVFcEn.gif,종아리,햄스트링,Step:1 벽이나 단단한 물체를 향해 발을 엉덩이 너비로 벌리고 섭니다. | Step:2 로프의 양 끝을 각 손에 잡고 로프의 중간 부분을 오른쪽 발 볼에 감쌉니다. | Step:3 왼쪽 발을 뒤로 내딛고 발뒤꿈치를 바닥에 댄 채 다리를 곧게 폅니다. | Step:4 등을 곧게 유지하면서 앞으로 기울이고 로프를 부드럽게 당겨 종아리를 스트레칭합니다. | Step:5 20-30초 동안 스트레칭을 유지한 다음 풀어줍니다. | Step:6 다른 쪽 다리로 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/1LVFcEn.webp,weight,2.5,하체,종아리,기타,로프,로프
1oE78pm,코어 바벨 업라이트 로우 v. 2,,삼각근,승모근 | 이두근,Step:1 발을 어깨너비로 벌리고 바벨을 오버핸드 그립으로 잡습니다. 손은 어깨너비보다 약간 넓게 잡습니다. | Step:2 바벨을 허벅지 앞에 늘어뜨리고 팔을 완전히 폅니다. 코어 강도로 수행합니다. | Step:3 등을 곧게 유지하면서 숨을 내쉬고 팔꿈치를 앞으로 내밀어 바벨을 턱 쪽으로 똑바로 들어 올립니다. | Step:4 맨 위에서 잠시 멈춘 다음 숨을 들이쉬고 바벨을 천천히 시작 자세로 다시 내립니다. | Step:5 원하는 횟수만큼 반복합니다.,,weight,5.0,어깨,,바벨,,바벨
1PK5Uo3,케이블 인클라인 푸시다운,https://static.exercisedb.dev/media/1PK5Uo3.gif,광배근,삼두근 | 어깨,Step:1 높은 도르래 케이블 머신에 스트레이트 바를 연결합니다. | Step:2 발을 어깨너비로 벌리고 머신을 향해 섭니다. | Step:3 바를 오버핸드 그립으로 잡습니다. 손은 어깨너비보다 약간 넓게 잡습니다. | Step:4 약간 앞으로 기울이고 등을 곧게 유지합니다. | Step:5 팔꿈치를 펴서 바를 허벅지 쪽으로 당깁니다. | Step:6 바닥에서 잠시 멈춘 다음 바를 천천히 시작 자세로 되돌립니다. | Step:7 원하는 횟수만큼 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/1PK5Uo3.webp,weight,5.0,등,,케이블 머신,,케이블
1PLE8e9,덤벨 인클라인 트위스티드 플라이,https://static.exercisedb.dev/media/1PLE8e9.gif,대흉근,어깨 | 삼두근,"Step:1 인클라인 벤치를 45도 각도로 설정하고 각 손에 덤벨을 든 채 앉습니다. 손바닥은 서로 마주보게 합니다. | Step:2 벤치에 누워 덤벨을 가슴 바로 위로 들어 올리는 시작 자세를 취합니다. 팔은 뻗습니다. | Step:3 가슴에 스트레칭이 느껴질 때까지 덤벨을 넓은 호를 그리며 양옆으로 내립니다. | Step:4 덤벨을 내리면서 손목을 회전시켜 동작 바닥에서 손바닥이 앞을 향하도록 합니다. | Step:5 동작을 반대로 하여 덤벨을 시작 자세로 다시 올리고, 맨 위에서 가슴 근육을 함께 쥐어짭니다. | Step:6 원하는 횟수만큼 반복합니다.",https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/1PLE8e9.webp,weight,2.5,가슴,,덤벨,,덤벨
1qrWgZ2,덤벨 디클라인 햄머 프레스,https://static.exercisedb.dev/media/1qrWgZ2.gif,대흉근,삼두근 | 어깨,Step:1 발을 고정하고 머리가 엉덩이보다 낮게 오도록 디클라인 벤치에 눕습니다. | Step:2 각 손에 덤벨을 들고 손바닥을 서로 마주보게 하며 팔을 가슴 위로 뻗습니다. | Step:3 팔꿈치를 약간 구부린 채 덤벨을 가슴 양옆으로 내립니다. | Step:4 덤벨을 다시 시작 자세로 밀어 올리면서 팔을 완전히 폅니다. | Step:5 원하는 횟수만큼 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/1qrWgZ2.webp,weight,5.0,가슴,,덤벨,,덤벨
1RIkUHT,덤벨 아이언 크로스 - 개선된 변형,,삼각근,삼두근 | 가슴,Step:1 발을 어깨너비로 벌리고 각 손에 덤벨을 들고 옆구리에 둡니다. | Step:2 팔을 옆으로 들어 올려 바닥과 평행이 되도록 합니다. 몸과 함께 T자 모양을 만듭니다. 개선된 강도로 수행합니다. | Step:3 잠시 멈춘 다음 팔을 천천히 시작 자세로 다시 내립니다. | Step:4 원하는 횟수만큼 반복합니다.,,weight,5.0,어깨,,덤벨,,덤벨
1TkiAFK,덤벨 원 암 숄더 프레스 v. 2,https://static.exercisedb.dev/media/1TkiAFK.gif,삼각근,삼두근 | 상부 등,Step:1 발을 어깨너비로 벌리고 한 손에 덤벨을 어깨 높이로 듭니다. 손바닥은 앞을 향하게 합니다. | Step:2 코어를 사용하고 덤벨을 머리 위로 똑바로 밀어 올려 팔을 완전히 폅니다. | Step:3 맨 위에서 잠시 멈춘 다음 덤벨을 천천히 어깨 높이로 다시 내립니다. | Step:4 원하는 횟수만큼 반복한 다음 다른 쪽 팔로 전환합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/1TkiAFK.webp,weight,5.0,어깨,,덤벨,,덤벨
1TVoin7,바벨 라잉 트라이셉스 익스텐션 더블,,삼두근,어깨,Step:1 발을 바닥에 대고 벤치 끝에 머리를 두고 똑바로 눕습니다. | Step:2 바벨을 오버핸드 그립으로 잡습니다. 손은 어깨너비로 잡고 팔을 가슴 위로 똑바로 뻗습니다. | Step:3 팔 윗부분을 고정한 채 팔꿈치를 구부려 바벨을 이마 쪽으로 천천히 내립니다. 더블 동작에 집중합니다. | Step:4 바닥에서 잠시 멈춘 다음 팔을 다시 시작 자세로 폅니다. | Step:5 원하는 횟수만큼 반복합니다.,,weight,5.0,팔,상완,바벨,,바벨
1u36hhy,스태빌리티 레버 내로우 그립 시티드 로우,,상부 등,이두근 | 전완근,Step:1 올바른 자세를 위해 좌석 높이와 발 받침대를 조절합니다. | Step:2 발을 발 받침대에 대고 무릎을 살짝 구부린 채 기구에 앉습니다. | Step:3 손잡이를 내로우 그립으로 잡습니다. 손바닥은 서로 마주보게 합니다. | Step:4 등을 곧게 유지하고 약간 앞으로 기울입니다. | Step:5 손잡이를 몸통 쪽으로 당기면서 견갑골을 함께 죕니다. | Step:6 동작의 최고점에서 잠시 멈춥니다. | Step:7 손잡이를 천천히 풀고 시작 자세로 돌아갑니다. 안정성 동작에 집중합니다. | Step:8 원하는 횟수만큼 반복합니다.,,weight,5.0,등,,머신,레버리지 머신,레버리지 머신
1V1gj1u,바벨 시티드 클로즈 그립 컨센트레이션 컬,https://static.exercisedb.dev/media/1V1gj1u.gif,이두근,전완근,Step:1 발을 바닥에 평평하게 대고 벤치에 앉아 언더핸드 그립으로 어깨너비만큼 바벨을 잡습니다. | Step:2 팔 윗부분을 무릎 바로 위 허벅지 안쪽에 대고 바벨을 앞에 늘어뜨립니다. | Step:3 팔 윗부분을 고정한 상태에서 숨을 내쉬며 이두근을 수축하면서 바벨을 어깨 쪽으로 들어 올립니다. | Step:4 수축된 자세를 잠시 유지한 후 숨을 들이쉬면서 천천히 시작 자세로 바벨을 내립니다. | Step:5 원하는 횟수만큼 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/1V1gj1u.webp,weight,5.0,팔,상완,바벨,,바벨
1VpF8db,덤벨 바이셉스 컬 런지 볼링 모션,https://static.exercisedb.dev/media/1VpF8db.gif,이두근,전완근 | 어깨,Step:1 발을 어깨너비로 벌리고 서서 각 손에 덤벨을 들고 손바닥이 앞을 향하게 합니다. | Step:2 오른쪽 발을 앞으로 내딛으며 오른쪽 무릎을 구부리고 몸을 런지 자세로 낮춥니다. | Step:3 앞으로 런지하면서 팔꿈치를 몸에 가깝게 붙인 채 덤벨을 어깨 쪽으로 들어 올립니다. | Step:4 런지 바닥에서 몸통을 오른쪽으로 돌리며 공을 굴리는 것처럼 합니다. | Step:5 동작을 반대로 하여 오른쪽 발을 뒤로 내딛으며 덤벨을 다시 내리면서 시작 자세로 돌아옵니다. | Step:6 이번에는 몸통을 왼쪽으로 돌리면서 런지와 컬 동작을 반복합니다. | Step:7 원하는 횟수만큼 번갈아 가며 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/1VpF8db.webp,weight,5.0,팔,상완,덤벨,,덤벨
1xHyxys,케이블 하이 풀리 오버헤드 트라이셉스 익스텐션,https://static.exercisedb.dev/media/1xHyxys.gif,삼두근,어깨,Step:1 로프를 높은 풀리에 연결하고 기구에서 등을 돌리고 섭니다. | Step:2 양손으로 로프를 잡고 팔을 머리 위로 뻗습니다. | Step:3 팔꿈치를 머리에 가깝게 붙이고 팔 윗부분을 고정합니다. | Step:4 팔꿈치를 구부려 로프를 머리 뒤로 천천히 내립니다. | Step:5 잠시 멈춘 후 팔을 뻗어 시작 자세로 돌아옵니다. | Step:6 원하는 횟수만큼 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/1xHyxys.webp,weight,5.0,팔,상완,케이블 머신,,케이블
1YB40kg,인클라인 클로즈 그립 푸시업,https://static.exercisedb.dev/media/1YB40kg.gif,삼두근,가슴 | 어깨,Step:1 어깨너비보다 약간 넓게 손을 벤치나 계단 같은 높은 표면에 댑니다. | Step:2 다리를 뒤로 뻗고 발끝으로 서서 머리부터 발뒤꿈치까지 몸이 일직선이 되도록 합니다. | Step:3 팔꿈치를 옆구리에 가깝게 붙이고 팔꿈치를 구부려 가슴을 높은 표면 쪽으로 내립니다. | Step:4 바닥에서 잠시 멈춘 후 팔을 펴서 시작 자세로 밀어 올립니다. | Step:5 원하는 횟수만큼 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/1YB40kg.webp,weight,3.5,팔,상완,맨몸,,맨몸
1YUWDNZ,익스텐디드 스타일 인버티드 로우,,상부 등,이두근 | 전완근,Step:1 허리 높이의 바를 설치하거나 서스펜션 트레이너를 사용합니다. | Step:2 바 또는 서스펜션 트레이너를 향해 서서 발을 어깨너비로 벌립니다. | Step:3 어깨너비보다 약간 넓게 오버핸드 그립으로 바 또는 손잡이를 잡습니다. | Step:4 몸을 곧게 펴고 발뒤꿈치를 땅에 댄 채 뒤로 기울입니다. | Step:5 견갑골을 모으면서 가슴을 바 또는 손잡이 쪽으로 당깁니다. | Step:6 위에서 잠시 멈춘 후 천천히 시작 자세로 돌아옵니다. | Step:7 원하는 횟수만큼 반복합니다. 익스텐디드 강도로 수행합니다.,,weight,3.5,등,,맨몸,,맨몸
1ZFqTDN,에어 바이크,https://static.exercisedb.dev/media/1ZFqTDN.gif,복근,고관절 굴곡근,Step:1 손을 머리 뒤에 대고 등을 바닥에 대고 눕습니다. | Step:2 다리를 땅에서 떼고 무릎을 90도 각도로 구부립니다. | Step:3 오른쪽 다리를 펴면서 동시에 오른쪽 팔꿈치를 왼쪽 무릎 쪽으로 가져옵니다. | Step:4 시작 자세로 돌아와서 왼쪽 다리를 펴면서 왼쪽 팔꿈치를 오른쪽 무릎 쪽으로 가져오는 반대쪽 동작을 반복합니다. | Step:5 원하는 횟수만큼 페달을 밟는 동작으로 번갈아 가며 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/1ZFqTDN.webp,weight,3.5,코어,허리 | 복부,맨몸,,맨몸
225x2Vd,밴드 니링 트위스팅 크런치,https://static.exercisedb.dev/media/225x2Vd.gif,복근,obliques,Step:1 허리 높이의 단단한 고정 지점에 밴드를 연결합니다. | Step:2 고정 지점에서 등을 돌리고 무릎을 꿇고 앉아 팔꿈치를 구부리고 옆구리에 가깝게 붙인 채 양손으로 밴드를 잡습니다. | Step:3 복근에 힘을 주고 손을 반대쪽 엉덩이 쪽으로 가져오면서 몸통을 한쪽으로 천천히 비틉니다. | Step:4 잠시 멈춘 후 천천히 시작 자세로 돌아옵니다. | Step:5 반대쪽도 반복합니다. | Step:6 원하는 횟수만큼 번갈아 가며 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/225x2Vd.webp,weight,3.5,코어,허리 | 복부,밴드,,밴드
25GPyDY,바벨 컬,https://static.exercisedb.dev/media/25GPyDY.gif,이두근,전완근,Step:1 발을 어깨너비로 벌리고 똑바로 서서 언더핸드 그립으로 바벨을 잡고 손바닥이 앞을 향하게 합니다. | Step:2 팔꿈치를 몸통에 가깝게 붙이고 이두근을 수축하면서 숨을 내쉬며 무게를 들어 올립니다. | Step:3 이두근이 완전히 수축되고 바벨이 어깨 높이에 올 때까지 계속 들어 올립니다. | Step:4 이두근을 꽉 조이면서 수축된 자세를 잠시 유지합니다. | Step:5 숨을 들이쉬면서 천천히 시작 자세로 바벨을 내리기 시작합니다. | Step:6 원하는 횟수만큼 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/25GPyDY.webp,weight,5.0,팔,상완,바벨,,바벨
27NNGFr,케이블 인클라인 플라이 (스태빌리티 볼 위),https://static.exercisedb.dev/media/27NNGFr.gif,대흉근,deltoids | 삼두근,Step:1 스태빌리티 볼을 경사 각도로 설정합니다. | Step:2 케이블 머신의 높은 풀리에 케이블 핸들을 연결합니다. | Step:3 발을 땅에 단단히 고정하고 기구에서 등을 돌린 채 스태빌리티 볼에 앉습니다. | Step:4 오버핸드 그립으로 케이블 핸들을 잡고 손바닥이 앞을 향하게 합니다. | Step:5 등을 곧게 펴고 코어를 고정한 채 상체를 약간 앞으로 기울입니다. | Step:6 팔꿈치를 약간 구부린 채 팔을 옆으로 벌리는 통제된 동작으로 움직입니다. | Step:7 팔이 바닥과 평행이 될 때까지 동작을 계속합니다. | Step:8 잠시 멈춘 후 천천히 시작 자세로 돌아옵니다. | Step:9 원하는 횟수만큼 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/27NNGFr.webp,weight,5.0,가슴,,케이블 머신,,케이블
2dImyQ8,덤벨 시티드 팜스 업 리스트 컬,https://static.exercisedb.dev/media/2dImyQ8.gif,전완근,이두근 | 어깨,Step:1 발을 땅에 평평하게 대고 벤치에 앉아 각 손에 덤벨을 들고 손바닥이 위를 향하게 합니다. | Step:2 팔뚝을 허벅지에 대고 손목이 가장자리에 걸쳐지도록 합니다. | Step:3 손목을 위로 천천히 컬링하면서 동작 상단에서 팔뚝을 꽉 조입니다. | Step:4 잠시 멈춘 후 손목을 다시 시작 자세로 내립니다. | Step:5 원하는 횟수만큼 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/2dImyQ8.webp,weight,5.0,팔,전완,덤벨,,덤벨
2Dk4xQV,로킹 프로그 스트레치,https://static.exercisedb.dev/media/2Dk4xQV.gif,둔근,햄스트링 | quadriceps,Step:1 무릎을 엉덩이 너비로 벌리고 무릎을 꿇고 시작합니다. | Step:2 지지하기 위해 손을 앞에 땅에 댑니다. | Step:3 손에 체중을 싣고 다리를 뒤로 뻗으면서 천천히 앞으로 기울입니다. | Step:4 등을 곧게 펴고 엉덩이를 뒤로 밀어 천장 쪽으로 올리면서 둔근을 고정합니다. | Step:5 둔근에서 스트레칭을 느끼면서 이 자세를 몇 초간 유지합니다. | Step:6 무릎을 구부리고 엉덩이를 다시 아래로 내리면서 천천히 시작 자세로 돌아옵니다. | Step:7 원하는 횟수만큼 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/2Dk4xQV.webp,weight,2.5,하체,허벅지,맨몸,,맨몸
2DxtqHL,바벨 원 암 사이드 데드리프트,https://static.exercisedb.dev/media/2DxtqHL.gif,둔근,햄스트링 | quadriceps | lower back,Step:1 발을 어깨너비로 벌리고 서서 한 손으로 오버핸드 그립으로 바벨을 잡습니다. | Step:2 등을 곧게 펴고 코어를 고정합니다. | Step:3 엉덩이에서 구부리고 팔을 곧게 펴고 가슴을 들어 올린 채 바벨을 다리 바깥쪽으로 내립니다. | Step:4 좋은 자세를 유지하면서 바벨을 최대한 내립니다. | Step:5 잠시 멈춘 후 천천히 시작 자세로 돌아옵니다. | Step:6 원하는 횟수만큼 반복한 후 반대쪽으로 전환합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/2DxtqHL.webp,weight,5.0,하체,허벅지,바벨,,바벨
2gPfomN,3/4 싯업,https://static.exercisedb.dev/media/2gPfomN.gif,복근,고관절 굴곡근 | lower back,Step:1 무릎을 구부리고 발을 땅에 평평하게 대고 등을 바닥에 대고 눕습니다. | Step:2 손을 머리 뒤에 대고 팔꿈치를 바깥쪽으로 향하게 합니다. | Step:3 복근에 힘을 주고 상체를 땅에서 천천히 들어 올려 몸통이 45도 각도가 될 때까지 앞으로 구부립니다. | Step:4 위에서 잠시 멈춘 후 상체를 천천히 시작 자세로 내립니다. | Step:5 원하는 횟수만큼 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/2gPfomN.webp,weight,3.5,코어,허리 | 복부,맨몸,,맨몸
2IHEa2T,바벨 플로어 카프 레이즈,https://static.exercisedb.dev/media/2IHEa2T.gif,종아리,햄스트링,Step:1 바벨을 앞에 바닥에 놓습니다. | Step:2 발 앞부분을 바벨 가장자리에 대고 서서 발뒤꿈치를 걸칩니다. | Step:3 필요한 경우 균형을 잡기 위해 안정적인 물체를 잡습니다. | Step:4 종아리를 사용하여 몸을 들어 올리면서 발뒤꿈치를 최대한 높이 들어 올립니다. | Step:5 위에서 잠시 멈춘 후 발뒤꿈치를 천천히 시작 자세로 내립니다. | Step:6 원하는 횟수만큼 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/2IHEa2T.webp,weight,5.0,하체,종아리,바벨,,바벨
2IxROQ1,케이블 오버헤드 트라이셉스 익스텐션 (로프 부착),https://static.exercisedb.dev/media/2IxROQ1.gif,삼두근,어깨,Step:1 높은 위치의 케이블 머신에 로프를 연결합니다. | Step:2 기구에서 등을 돌리고 서서 발을 어깨너비로 벌립니다. | Step:3 양손으로 로프를 잡고 손바닥이 서로 마주보게 한 후 손을 머리 위로 가져옵니다. | Step:4 팔 윗부분을 머리에 가깝게 붙이고 팔꿈치를 앞으로 향하게 합니다. | Step:5 팔꿈치를 구부려 로프를 머리 뒤로 천천히 내립니다. | Step:6 잠시 멈춘 후 팔을 뻗어 시작 자세로 돌아옵니다. | Step:7 원하는 횟수만큼 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/2IxROQ1.webp,weight,5.0,팔,상완,케이블 머신,,케이블
